data;totale;settore
20230206;1234.87;Snowboard
20230206;1613.38;Trekking
20230207;3275.09;Calcio
20230207;924.71;Casual
20230207;35.11;Ciclismo
20230207;403.50;Fitness
20230207;17.18;Padel
20230207;5183.77;Pesca
20230207;372.94;Running
20230207;660.39;Sci
20230207;821.87;Snowboard
20230207;1852.72;Trekking
20230208;1209.26;Calcio
20230208;173.46;Casual
20230208;566.22;Fitness
20230208;1211.08;Pesca
20230208;1734.60;Running
20230208;1891.54;Sci
20230208;454.30;Snowboard
20230208;619.50;Tennis
20230208;557.55;Trekking
20230209;3680.74;Calcio
20230209;1548.34;Casual
20230209;171.81;Fitness
20230209;477.02;Padel
20230209;1513.48;Pesca
20230209;619.50;Running
20230209;1383.34;Sci
20230209;1796.55;Snowboard
20230209;61.95;Tennis
20230209;1232.81;Trekking
20230209;45.43;Volley
20230210;2721.26;Calcio
20230210;2246.72;Casual
20230210;53.69;Ciclismo
20230210;1897.74;Pesca
20230210;619.50;Running
20230210;578.20;Trekking
20230211;586.46;Bambino
20230211;1411.63;Calcio
20230211;1856.85;Casual
20230211;40.89;Ciclismo
20230211;271.75;Fitness
20230211;412.59;Padel
20230211;3806.99;Pesca
20230211;4786.67;Running
20230211;4823.84;Sci
20230211;801.22;Trekking
20230211;329.99;Volley
20230212;2361.12;Calcio
20230212;2861.68;Casual
20230212;104.08;Ciclismo
20230212;2280.42;Padel
20230212;1414.90;Pesca
20230212;3191.66;Running
20230212;1875.02;Sci
20230212;123.90;Snowboard
20230212;1486.18;Tennis
20230212;2283.06;Trekking
20230212;103.25;Volley
20230213;5363.22;Calcio
20230213;2416.05;Casual
20230213;51.21;Ciclismo
20230213;90.45;Danza
20230213;55.76;Fitness
20230213;1775.90;Padel
20230213;4007.50;Pesca
20230213;1704.86;Running
20230213;90.45;Sci
20230213;363.44;Trekking
20230214;206.09;Bambino
20230214;2478.00;Calcio
20230214;2897.20;Padel
20230214;1850.86;Pesca
20230214;1486.80;Running
20230214;805.35;Sci
20230214;20.65;Tennis
20230214;491.47;Trekking
20230215;165.20;Bambino
20230215;2055.91;Calcio
20230215;1713.54;Casual
20230215;291.58;Fitness
20230215;1052.32;Padel
20230215;2262.21;Pesca
20230215;1647.46;Running
20230215;2072.43;Sci
20230215;619.50;Tennis
20230215;1172.92;Trekking
20230216;20.24;Arti marziali
20230216;309.75;Buoni / acconti
20230216;2653.94;Calcio
20230216;1403.37;Casual
20230216;367.16;Fitness
20230216;85.49;Pesca
20230216;3014.90;Running
20230216;2102.17;Sci
20230216;144.55;Tennis
20230216;863.17;Trekking
20230216;20.24;Pesca
20230217;144.55;Bambino
20230217;693.01;Calcio
20230217;1277.78;Casual
20230217;1014.74;Fitness
20230217;1156.40;Padel
20230217;1730.26;Pesca
20230217;1362.90;Running
20230217;1110.97;Snowboard
20230217;412.59;Tennis
20230217;1602.23;Trekking
20230218;296.53;Bambino
20230218;24.37;Calcio
20230218;268.45;Casual
20230218;164.79;Ciclismo
20230218;123.49;Fitness
20230218;2142.31;Pesca
20230218;743.40;Running
20230218;367.57;Snowboard
20230218;805.14;Trekking
20230219;2101.80;Calcio
20230219;2422.25;Casual
20230219;4130.00;Padel
20230219;2149.62;Pesca
20230219;743.40;Running
20230219;1445.50;Snowboard
20230219;164.79;Tennis
20230219;453.68;Trekking
20230220;94.99;Bambino
20230220;2265.31;Calcio
20230220;1891.13;Casual
20230220;185.02;Fitness
20230220;1490.93;Padel
20230220;5115.91;Pesca
20230220;2869.94;Running
20230220;536.49;Sci
20230220;2167.84;Snowboard
20230220;144.55;Tennis
20230220;1234.46;Trekking
20230221;13907.36;Calcio
20230221;966.01;Casual
20230221;35.93;Fitness
20230221;2684.09;Padel
20230221;1740.75;Pesca
20230221;743.40;Running
20230221;5653.97;Sci
20230222;40.47;Arti marziali
20230222;4618.17;Calcio
20230222;494.77;Casual
20230222;32.63;Ciclismo
20230222;617.02;Fitness
20230222;809.81;Padel
20230222;3576.75;Pesca
20230222;2354.10;Running
20230222;73.93;Sci
20230222;412.59;Snowboard
20230223;1345.14;Calcio
20230223;2889.35;Casual
20230223;93.75;Ciclismo
20230223;1482.67;Fitness
20230223;18.92;Padel
20230223;2040.43;Pesca
20230223;743.40;Running
20230223;536.49;Tennis
20230224;2996.32;Calcio
20230224;3850.40;Casual
20230224;206.09;Fitness
20230224;6009.15;Padel
20230224;2961.04;Pesca
20230224;495.60;Running
20230224;821.87;Sci
20230224;309.75;Tennis
20230225;754.55;Calcio
20230225;8838.61;Casual
20230225;1482.67;Fitness
20230225;640.15;Padel
20230225;2156.23;Pesca
20230225;185.85;Running
20230225;1317.47;Sci
20230225;949.90;Tennis
20230225;1094.45;Trekking
20230226;123.49;Bambino
20230226;2801.38;Calcio
20230226;3707.91;Casual
20230226;138.77;Ciclismo
20230226;622.18;Fitness
20230226;329.99;Mare
20230226;3022.75;Padel
20230226;3757.64;Pesca
20230226;6062.01;Sci
20230226;164.79;Tennis
20230226;780.16;Trekking
20230227;206.09;Bambino
20230227;2705.73;Calcio
20230227;2656.83;Casual
20230227;379.55;Fitness
20230227;40.47;Freccette
20230227;3717.00;Padel
20230227;5542.05;Pesca
20230227;1498.36;Running
20230227;1027.96;Sci
20230227;536.90;Trekking
20230228;4491.38;Calcio
20230228;1543.38;Casual
20230228;142.07;Fitness
20230228;2688.63;Padel
20230228;3895.29;Pesca
20230228;619.50;Running
20230228;2308.67;Sci
20230228;1296.82;Snowboard
20230301;268.45;Bambino
20230301;4568.19;Calcio
20230301;259.36;Fitness
20230301;5552.29;Padel
20230301;6856.05;Pesca
20230301;495.60;Running
20230301;3717.00;Sci
20230301;164.79;Tennis
20230301;536.90;Trekking
20230302;2724.15;Calcio
20230302;1114.27;Casual
20230302;59.89;Fitness
20230302;5988.50;Padel
20230302;510.84;Pesca
20230302;412.59;Snowboard
20230302;578.20;Tennis
20230302;908.19;Trekking
20230303;156.94;Bambino
20230303;875.15;Calcio
20230303;3340.34;Casual
20230303;51.21;Ciclismo
20230303;55.76;Fitness
20230303;1630.94;Padel
20230303;2661.54;Pesca
20230303;36.76;Sci
20230303;821.87;Snowboard
20230303;742.99;Trekking
20230303;1031.67;Volley
20230304;1207.61;Calcio
20230304;784.29;Casual
20230304;367.16;Fitness
20230304;3708.33;Padel
20230304;1002.23;Pesca
20230304;1321.19;Running
20230304;614.96;Sci
20230304;1110.97;Snowboard
20230305;1563.62;Calcio
20230305;2282.86;Casual
20230305;1136.99;Fitness
20230305;2997.97;Padel
20230305;664.35;Pesca
20230305;945.77;Running
20230305;5752.68;Sci
20230305;218.89;Snowboard
20230306;3748.18;Calcio
20230306;925.12;Casual
20230306;291.58;Fitness
20230306;598.85;Padel
20230306;3182.91;Pesca
20230306;1569.40;Running
20230306;2064.96;Sci
20230306;546.81;Snowboard
20230306;309.75;Tennis
20230306;1094.45;Trekking
20230307;691.36;Calcio
20230307;2426.38;Casual
20230307;1061.41;Fitness
20230307;4112.57;Pesca
20230307;2147.60;Running
20230307;2713.41;Sci
20230307;239.13;Snowboard
20230307;524.51;Trekking
20230308;206.50;Buoni / acconti
20230308;1046.96;Calcio
20230308;51.21;Ciclismo
20230308;472.27;Fitness
20230308;122.66;Padel
20230308;1475.11;Pesca
20230308;82.19;Running
20230308;247.39;Tennis
20230309;527.81;Calcio
20230309;1321.60;Casual
20230309;20.65;Ciclismo
20230309;158.06;Fitness
20230309;20.24;Freccette
20230309;1321.60;Padel
20230309;1138.64;Pesca
20230309;412.59;Running
20230309;2614.29;Sci
20230309;722.34;Trekking
20230310;1865.11;Calcio
20230310;908.60;Casual
20230310;51.21;Ciclismo
20230310;354.77;Fitness
20230310;619.50;Padel
20230310;4533.29;Pesca
20230310;5075.36;Sci
20230310;90.86;Snowboard
20230310;908.60;Tennis
20230310;329.99;Trekking
20230311;2858.79;Calcio
20230311;268.45;Casual
20230311;371.29;Fitness
20230311;2065.00;Padel
20230311;4027.74;Pesca
20230311;495.60;Running
20230311;5108.40;Sci
20230311;391.94;Trekking
20230312;3860.43;Calcio
20230312;1770.94;Casual
20230312;164.79;Ciclismo
20230312;230.87;Fitness
20230312;1056.87;Padel
20230312;3699.94;Pesca
20230312;1032.09;Running
20230312;36.76;Sci
20230312;1032.50;Tennis
20230312;1609.87;Trekking
20230313;238.71;Bambino
20230313;235.41;Calcio
20230313;1588.81;Casual
20230313;97.47;Ciclismo
20230313;329.99;Fitness
20230313;82.19;Nuoto
20230313;1188.49;Pesca
20230313;495.60;Running
20230313;412.59;Sci
20230313;437.37;Tennis
20230313;524.51;Trekking
20230314;2351.62;Calcio
20230314;1465.32;Casual
20230314;59.89;Fitness
20230314;3221.19;Pesca
20230314;495.60;Running
20230314;3596.98;Sci
20230314;144.55;Tennis
20230314;771.90;Trekking
20230315;657.50;Calcio
20230315;59.89;Fitness
20230315;619.50;Padel
20230315;3057.36;Pesca
20230315;1115.10;Running
20230315;2436.70;Trekking
20230315;619.50;Volley
20230316;40.89;Basket
20230316;1249.74;Calcio
20230316;648.00;Casual
20230316;115.64;Fitness
20230316;246.56;Padel
20230316;2450.74;Pesca
20230316;2064.96;Sci
20230316;824.76;Tennis
20230316;329.99;Trekking
20230317;2364.01;Calcio
20230317;1692.06;Casual
20230317;59.89;Fitness
20230317;2039.19;Padel
20230317;1802.04;Pesca
20230317;2436.70;Running
20230317;821.87;Sci
20230317;1196.87;Trekking
20230317;309.75;Volley
20230318;1336.47;Calcio
20230318;1292.69;Casual
20230318;109.03;Ciclismo
20230318;144.55;Fitness
20230318;1011.64;Padel
20230318;3016.30;Pesca
20230318;1528.10;Running
20230318;1110.97;Snowboard
20230319;3906.57;Calcio
20230319;866.47;Casual
20230319;102.42;Ciclismo
20230319;299.01;Fitness
20230319;40.89;Padel
20230319;2191.83;Pesca
20230320;247.39;Basket
20230320;1470.90;Calcio
20230320;916.45;Casual
20230320;57.82;Ciclismo
20230320;144.34;Fitness
20230320;1152.27;Padel
20230320;2262.83;Pesca
20230320;218.06;Running
20230320;3885.50;Sci
20230320;2023.70;Tennis
20230320;784.29;Trekking
20230321;119.77;Arti marziali
20230321;4115.55;Calcio
20230321;1180.35;Casual
20230321;523.27;Fitness
20230321;1714.20;Padel
20230321;5782.17;Pesca
20230321;495.60;Running
20230321;268.45;Sci
20230321;441.50;Snowboard
20230321;1127.49;Tennis
20230322;4188.65;Calcio
20230322;1734.19;Casual
20230322;119.77;Fitness
20230322;17.18;Padel
20230322;857.92;Pesca
20230322;578.20;Running
20230322;3840.49;Sci
20230322;804.94;Trekking
20230323;2332.21;Calcio
20230323;536.07;Casual
20230323;1552.05;Padel
20230323;1692.93;Pesca
20230323;40.89;Running
20230323;578.20;Sci
20230323;1115.10;Tennis
20230324;227.15;Bambino
20230324;3426.25;Calcio
20230324;1274.93;Casual
20230324;28.91;Ciclismo
20230324;154.88;Fitness
20230324;2957.25;Pesca
20230324;619.50;Running
20230324;1445.50;Sci
20230324;20.65;Soft air
20230324;103.25;Tennis
20230324;1482.67;Trekking
20230325;882.58;Calcio
20230325;239.13;Casual
20230325;190.81;Ciclismo
20230325;59.89;Fitness
20230325;3882.20;Padel
20230325;930.86;Pesca
20230325;7764.36;Sci
20230325;110.27;Tennis
20230326;6518.79;Calcio
20230326;841.24;Casual
20230326;488.46;Fitness
20230326;3226.56;Pesca
20230326;1383.55;Running
20230326;4662.77;Sci
20230326;397.31;Trekking
20230327;413.00;Buoni / acconti
20230327;3485.31;Calcio
20230327;1320.36;Casual
20230327;51.21;Ciclismo
20230327;290.75;Fitness
20230327;2528.22;Pesca
20230327;3634.40;Sci
20230327;61.54;Tennis
20230327;896.21;Trekking
20230328;2043.11;Calcio
20230328;2391.27;Casual
20230328;164.79;Ciclismo
20230328;23.95;Fitness
20230328;178.25;Padel
20230328;3011.55;Pesca
20230328;1837.85;Running
20230328;5988.50;Sci
20230328;351.05;Tennis
20230329;2307.43;Calcio
20230329;783.46;Casual
20230329;254.00;Fitness
20230329;195.43;Padel
20230329;1384.50;Pesca
20230329;1643.74;Sci
20230330;226.49;Bambino
20230330;3791.75;Calcio
20230330;205.67;Casual
20230330;59.89;Fitness
20230330;17.18;Padel
20230330;1319.74;Pesca
20230330;821.87;Sci
20230331;4947.86;Calcio
20230331;329.99;Casual
20230331;59.89;Fitness
20230331;161.07;Padel
20230331;4159.53;Pesca
20230331;949.90;Sci
20230331;313.84;Snowboard
20230331;949.90;Tennis
20230401;156.94;Bambino
20230401;1768.47;Calcio
20230401;969.72;Casual
20230401;672.36;Fitness
20230401;652.54;Padel
20230401;2029.36;Pesca
20230401;3712.87;Sci
20230401;413.00;Trekking
20230402;227.15;Bambino
20230402;1609.05;Calcio
20230402;635.61;Casual
20230402;766.53;Fitness
20230402;454.30;Padel
20230402;2291.45;Pesca
20230402;908.19;Running
20230402;2147.60;Tennis
20230403;230.87;Arti marziali
20230403;901.41;Calcio
20230403;329.99;Casual
20230403;172.22;Ciclismo
20230403;946.02;Padel
20230403;5306.55;Pesca
20230403;3175.56;Running
20230403;465.86;Trekking
20230404;227.15;Bambino
20230404;841.94;Calcio
20230404;206.09;Casual
20230404;242.84;Fitness
20230404;227.15;Nuoto
20230404;619.50;Padel
20230404;2317.96;Pesca
20230404;920.16;Running
20230404;247.39;Tennis
20230404;391.94;Trekking
20230405;610.41;Bambino
20230405;494.36;Calcio
20230405;939.58;Casual
20230405;135.05;Ciclismo
20230405;482.59;Fitness
20230405;3279.51;Pesca
20230405;1110.97;Snowboard
20230405;949.90;Tennis
20230406;1679.26;Calcio
20230406;2195.10;Casual
20230406;18.92;Padel
20230406;5475.60;Pesca
20230406;2601.90;Sci
20230406;524.26;Tennis
20230407;227.15;Bambino
20230407;474.54;Calcio
20230407;2167.42;Casual
20230407;59.89;Fitness
20230407;4365.41;Padel
20230407;489.28;Pesca
20230408;206.50;Buoni / acconti
20230408;1093.21;Calcio
20230408;2746.24;Casual
20230408;4356.94;Padel
20230408;769.54;Pesca
20230408;743.40;Running
20230409;722.75;Calcio
20230409;2527.15;Casual
20230409;135.05;Ciclismo
20230409;515.42;Fitness
20230409;144.55;Intimo
20230409;648.41;Padel
20230409;785.53;Pesca
20230409;4130.00;Sci
20230409;234.58;Tennis
20230409;16.31;Trekking
20230410;805.35;Bambino
20230410;127.62;Calcio
20230410;2745.62;Casual
20230410;32.63;Ciclismo
20230410;1188.70;Pesca
20230410;3799.60;Sci
20230411;989.55;Calcio
20230411;1073.80;Casual
20230411;627.76;Fitness
20230411;17.18;Padel
20230411;2810.34;Pesca
20230411;1073.80;Running
20230411;412.59;Sci
20230412;2989.83;Calcio
20230412;454.30;Casual
20230412;28.91;Ciclismo
20230412;195.76;Fitness
20230412;1511.41;Pesca
20230412;619.50;Running
20230412;2188.90;Sci
20230412;28.66;Tennis
20230413;3776.89;Calcio
20230413;412.59;Casual
20230413;46.26;Ciclismo
20230413;453.47;Fitness
20230413;18.05;Padel
20230413;2215.75;Pesca
20230413;619.50;Running
20230413;949.90;Sci
20230413;391.94;Trekking
20230414;2125.71;Calcio
20230414;945.36;Casual
20230414;337.83;Fitness
20230414;1681.36;Pesca
20230414;1445.50;Sci
20230415;2520.54;Calcio
20230415;1197.08;Casual
20230415;51.21;Ciclismo
20230415;71.86;Fitness
20230415;681.45;Padel
20230415;2103.37;Pesca
20230415;619.50;Running
20230415;164.79;Tennis
20230416;926.36;Calcio
20230416;784.29;Casual
20230416;301.49;Fitness
20230416;288.69;Padel
20230416;2959.27;Pesca
20230416;218.06;Running
20230416;1965.05;Sci
20230417;140.42;Arti marziali
20230417;2554.82;Calcio
20230417;1969.18;Casual
20230417;180.48;Ciclismo
20230417;456.16;Fitness
20230417;3042.94;Pesca
20230417;2262.83;Sci
20230417;82.19;Snowboard
20230417;510.47;Trekking
20230418;5045.87;Calcio
20230418;164.79;Casual
20230418;46.26;Ciclismo
20230418;225.29;Fitness
20230418;103.25;Nuoto
20230418;81.77;Padel
20230418;3765.69;Pesca
20230418;837.56;Running
20230419;2692.76;Calcio
20230419;536.90;Casual
20230419;1286.50;Fitness
20230419;454.30;Padel
20230419;2612.51;Pesca
20230419;619.50;Running
20230420;1455.00;Calcio
20230420;515.42;Fitness
20230420;106.97;Nuoto
20230420;1709.37;Pesca
20230420;3588.97;Sci
20230421;701.27;Calcio
20230421;780.57;Casual
20230421;291.58;Fitness
20230421;94.58;Nuoto
20230421;326.27;Padel
20230421;1565.02;Pesca
20230421;247.39;Running
20230421;213.93;Sci
20230421;309.34;Tennis
20230421;437.16;Trekking
20230422;206.09;Bambino
20230422;141.49;Calcio
20230422;309.75;Casual
20230422;51.21;Ciclismo
20230422;135.88;Fitness
20230422;161.07;Intimo
20230422;837.94;Pesca
20230422;495.60;Running
20230422;1569.40;Sci
20230422;288.69;Snowboard
20230422;189.77;Trekking
20230423;406.81;Calcio
20230423;651.71;Casual
20230423;51.21;Ciclismo
20230423;460.50;Fitness
20230423;1358.07;Pesca
20230423;412.59;Trekking
20230424;206.09;Arti marziali
20230424;3182.99;Calcio
20230424;1849.41;Casual
20230424;282.91;Ciclismo
20230424;480.32;Fitness
20230424;1838.18;Pesca
20230424;3468.79;Running
20230424;185.44;Snowboard
20230424;1234.46;Trekking
20230425;1868.70;Calcio
20230425;309.75;Casual
20230425;51.21;Ciclismo
20230425;231.69;Fitness
20230425;3281.00;Pesca
20230425;536.90;Running
20230425;30.98;Tennis
20230425;1548.75;Trekking
20230426;588.94;Calcio
20230426;2553.58;Casual
20230426;114.40;Ciclismo
20230426;1792.42;Padel
20230426;5033.93;Pesca
20230426;536.90;Running
20230426;379.75;Sci
20230426;67.90;Tennis
20230426;821.87;Trekking
20230427;1754.84;Calcio
20230427;164.79;Casual
20230427;183.37;Fitness
20230427;1672.65;Padel
20230427;1616.69;Pesca
20230427;743.40;Running
20230427;648.16;Tennis
20230427;103.25;Volley
20230428;721.51;Calcio
20230428;780.57;Casual
20230428;627.76;Fitness
20230428;2610.66;Pesca
20230428;412.38;Trekking
20230429;1669.76;Calcio
20230429;454.30;Casual
20230429;164.79;Ciclismo
20230429;119.77;Fitness
20230429;326.27;Padel
20230429;1543.13;Pesca
20230429;742.99;Running
20230429;3712.87;Sci
20230430;931.73;Calcio
20230430;256.89;Ciclismo
20230430;339.49;Fitness
20230430;156.53;Mare
20230430;862.55;Pesca
20230430;1156.40;Running
20230501;761.41;Calcio
20230501;969.52;Casual
20230501;796.68;Fitness
20230501;70.21;Nuoto
20230501;5529.66;Padel
20230501;6065.40;Pesca
20230501;144.55;Running
20230501;2064.96;Sci
20230501;619.50;Tennis
20230501;516.25;Trekking
20230502;609.79;Bambino
20230502;1499.19;Calcio
20230502;1155.16;Casual
20230502;56.17;Ciclismo
20230502;201.54;Fitness
20230502;4360.33;Pesca
20230502;1279.89;Running
20230502;867.30;Sci
20230502;164.79;Tennis
20230502;288.07;Trekking
20230503;1742.03;Calcio
20230503;783.87;Casual
20230503;216.00;Ciclismo
20230503;59.89;Fitness
20230503;20.24;Freccette
20230503;885.47;Padel
20230503;3718.57;Pesca
20230503;454.30;Running
20230503;371.29;Sci
20230503;115.64;Tennis
20230503;680.83;Trekking
20230504;1042.41;Calcio
20230504;206.09;Casual
20230504;223.85;Fitness
20230504;159.34;Padel
20230504;3768.13;Pesca
20230504;908.60;Trekking
20230505;1588.81;Calcio
20230505;1279.89;Casual
20230505;352.29;Fitness
20230505;1762.89;Pesca
20230505;821.87;Running
20230506;239.13;Bambino
20230506;1381.49;Calcio
20230506;2283.89;Casual
20230506;51.21;Ciclismo
20230506;2306.52;Pesca
20230506;495.60;Running
20230507;24.37;Arti marziali
20230507;214.76;Bambino
20230507;1534.30;Calcio
20230507;1651.59;Casual
20230507;489.82;Ciclismo
20230507;23.95;Fitness
20230507;206.09;Mare
20230507;61.70;Nuoto
20230507;3594.42;Pesca
20230507;2932.30;Sci
20230507;282.91;Trekking
20230508;2844.83;Calcio
20230508;164.79;Ciclismo
20230508;5663.47;Fitness
20230508;5795.17;Pesca
20230508;1920.45;Running
20230508;387.19;Trekking
20230509;3306.89;Calcio
20230509;639.32;Casual
20230509;28.91;Ciclismo
20230509;1008.96;Fitness
20230509;82.19;Padel
20230509;2780.03;Pesca
20230509;619.50;Running
20230509;2932.30;Sci
20230509;268.04;Tennis
20230509;821.87;Trekking
20230510;135.88;Bambino
20230510;2442.48;Calcio
20230510;6218.13;Casual
20230510;1225.78;Fitness
20230510;474.54;Mare
20230510;141.95;Padel
20230510;78.06;Pattini
20230510;3354.01;Pesca
20230510;412.59;Running
20230510;1981.57;Trekking
20230511;3902.44;Calcio
20230511;206.09;Casual
20230511;164.79;Ciclismo
20230511;639.74;Fitness
20230511;2312.80;Padel
20230511;2667.90;Pesca
20230511;821.87;Trekking
20230512;2046.83;Calcio
20230512;474.12;Fitness
20230512;57.82;Nuoto
20230512;3613.87;Pesca
20230512;536.90;Running
20230512;329.57;Trekking
20230513;1234.46;Calcio
20230513;412.79;Casual
20230513;46.26;Ciclismo
20230513;143.72;Fitness
20230513;491.47;Mare
20230513;49.56;Padel
20230513;1855.90;Pesca
20230513;370.87;Tennis
20230514;1576.42;Calcio
20230514;474.54;Casual
20230514;283.73;Fitness
20230514;5559.52;Pesca
20230514;1858.50;Running
20230514;3799.60;Sci
20230514;329.78;Trekking
20230515;867.71;Calcio
20230515;329.99;Casual
20230515;528.23;Fitness
20230515;132.16;Mare
20230515;2029.65;Pesca
20230516;413.00;Buoni / acconti
20230516;1609.46;Calcio
20230516;206.09;Casual
20230516;291.17;Fitness
20230516;74.34;Mare
20230516;1404.20;Padel
20230516;4926.72;Pesca
20230516;1445.50;Sci
20230516;515.63;Trekking
20230517;2170.93;Calcio
20230517;982.94;Casual
20230517;193.70;Ciclismo
20230517;507.78;Fitness
20230517;22.72;Padel
20230517;2054.72;Pesca
20230517;205.67;Tennis
20230518;1822.98;Calcio
20230518;507.78;Casual
20230518;477.43;Fitness
20230518;1959.44;Pesca
20230518;4625.60;Running
20230519;305.62;Bambino
20230519;3881.37;Calcio
20230519;392.35;Casual
20230519;40.89;Ciclismo
20230519;179.66;Fitness
20230519;161.07;Padel
20230519;3226.15;Pesca
20230519;743.40;Running
